run_date,provider,model,variable,forecast_type,target,point_forecast,last_official_period,last_official_value,used_web_search
2026-08-27,ec,gpt-5.1,us_ip_yoy,conditional,2026-08,1.1,2026-07,1.0795,0.0
2026-08-27,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-27,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3689,0.0
2026-08-27,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.33,2026-06,6.3,0.0
2026-08-27,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-08,3.29,2026-07,3.3648,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-08,3.29,2026-07,3.3648,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.7,2026-07,2.9,0.0
2026-08-27,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-08,4.05,2026-07,4.1,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.15,2026-07,4.1,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3689,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,ea_gdp_qoq,conditional,2026-Q3,0.25,2026-Q2,0.4433,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,ea_gdp_qoq,unconditional,2026-Q3,0.25,2026-Q2,0.4433,0.0
2026-08-27,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-27,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,2.9,2026-07,2.9,0.0
2026-08-27,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-08,3.25,2026-07,3.3648,0.0
2026-08-27,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-08,3.28,2026-07,3.3648,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-08,0.95,2026-07,1.0795,0.0
2026-08-27,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-08,1.23,2026-07,1.0795,0.0
2026-08-28,ec,gpt-5.1,us_ip_yoy,conditional,2026-08,1.1,2026-07,1.0795,0.0
2026-08-28,ec,gpt-5.1,ea_gdp_qoq,conditional,2026-Q3,0.38,2026-Q2,0.4433,0.0
2026-08-28,ec,gpt-5.1,ea_gdp_qoq,unconditional,2026-Q3,0.38,2026-Q2,0.4433,0.0
2026-08-28,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3689,0.0
2026-08-28,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3689,0.0
2026-08-28,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-28,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-28,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-28,ec,gpt-5.1,us_ip_yoy,unconditional,2026-08,1.1,2026-07,1.0795,0.0
2026-08-28,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-28,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-28,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-08,0.95,2026-07,1.0795,0.0
2026-08-28,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.35,2026-06,6.3,0.0
2026-08-28,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.28,2026-Q2,0.3689,0.0
2026-08-28,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-28,jrc,gpt-oss-120b,ea_gdp_qoq,unconditional,2026-Q3,0.38,2026-Q2,0.4433,0.0
2026-08-28,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-08,3.2,2026-07,3.3648,0.0
2026-08-28,ec,gpt-5.1,us_cpi_yoy,conditional,2026-08,3.3,2026-07,3.3648,0.0
2026-08-28,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.26,2026-Q2,0.3689,0.0
2026-08-29,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-29,jrc,gpt-oss-120b,ea_gdp_qoq,conditional,2026-Q3,0.32,2026-Q2,0.4433,0.0
2026-08-29,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-08,0.9,2026-07,1.0795,0.0
2026-08-29,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-08,0.95,2026-07,1.0795,0.0
2026-08-29,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-08,3.2,2026-07,3.3648,0.0
2026-08-29,ec,gpt-5.1,us_cpi_yoy,conditional,2026-08,3.4,2026-07,3.3648,0.0
2026-08-29,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-29,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-29,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.6,2026-Q2,0.3689,0.0
2026-08-29,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-29,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-29,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.38,2026-Q2,0.3689,0.0
2026-08-29,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.6,2026-Q2,0.3689,0.0
2026-08-29,ec,gpt-5.1,ea_gdp_qoq,unconditional,2026-Q3,0.38,2026-Q2,0.4433,0.0
2026-08-29,ec,gpt-5.1,ea_gdp_qoq,conditional,2026-Q3,0.38,2026-Q2,0.4433,0.0
2026-08-29,ec,gpt-5.1,us_ip_yoy,unconditional,2026-08,1.1,2026-07,1.0795,0.0
2026-08-29,ec,gpt-5.1,us_ip_yoy,conditional,2026-08,1.0,2026-07,1.0795,0.0
2026-08-29,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-29,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.48,2026-Q2,0.3689,0.0
2026-08-29,jrc,gpt-oss-120b,ea_gdp_qoq,unconditional,2026-Q3,0.32,2026-Q2,0.4433,0.0
2026-08-29,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.4,2026-06,6.3,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-08,3.29,2026-07,3.3648,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-08,3.29,2026-07,3.3648,0.0
2026-08-29,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-08,4.15,2026-07,4.1,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3689,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3689,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.7,2026-07,2.9,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,ea_gdp_qoq,conditional,2026-Q3,0.25,2026-Q2,0.4433,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-08,1.23,2026-07,1.0795,0.0
2026-08-29,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-08,3.12,2026-07,3.3648,0.0
2026-08-29,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-08,3.2,2026-07,3.3648,0.0
2026-08-29,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.9,2026-07,2.9,0.0
2026-08-29,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-29,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-29,jrc,gpt-oss-120b,us_unrate,conditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-29,jrc,llama-3.3-70b-instruct,ea_gdp_qoq,unconditional,2026-Q3,0.25,2026-Q2,0.4433,0.0
2026-08-31,ec,gpt-5.1,ea_gdp_qoq,conditional,2026-Q3,0.42,2026-Q2,0.4433,0.0
2026-08-31,ec,gpt-5.1,ea_gdp_qoq,unconditional,2026-Q3,0.38,2026-Q2,0.4433,0.0
2026-08-31,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.68,2026-Q2,0.3689,0.0
2026-08-31,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.7,2026-Q2,0.3689,0.0
2026-08-31,ec,gpt-5.1,us_unrate,conditional,2026-08,4.1,2026-07,4.1,0.0
2026-08-31,ec,gpt-5.1,us_unrate,unconditional,2026-08,4.2,2026-07,4.1,0.0
2026-08-31,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-08,3.2,2026-07,3.3648,0.0
2026-08-31,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-31,ec,gpt-5.1,us_cpi_yoy,conditional,2026-08,3.23,2026-07,3.3648,0.0
2026-08-31,jrc,gpt-oss-120b,us_unrate,unconditional,2026-08,4.0,2026-07,4.1,0.0
2026-08-31,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.92,2026-07,2.9,0.0
2026-08-31,ec,gpt-5.1,us_ip_yoy,unconditional,2026-08,1.2,2026-07,1.0795,0.0
2026-08-31,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.9,2026-07,2.9,0.0
2026-08-31,ec,gpt-5.1,us_ip_yoy,conditional,2026-08,1.12,2026-07,1.0795,0.0
